Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Emilia Romagna;Pesca marittima e Acquicoltura;2008;5971150.00
Emilia Romagna;Pesca marittima e Acquicoltura;2009;3750000.00
Emilia Romagna;Pesca marittima e Acquicoltura;2010;4201200.00
Emilia Romagna;Pesca marittima e Acquicoltura;2011;4427310.00
Emilia Romagna;Pesca marittima e Acquicoltura;2012;4069160.00
Emilia Romagna;Pesca marittima e Acquicoltura;2013;2365260.00
Emilia Romagna;Pesca marittima e Acquicoltura;2014;5243330.00
Emilia Romagna;Pesca marittima e Acquicoltura;2015;3958350.00
Emilia Romagna;Pesca marittima e Acquicoltura;2016;6638900.00
Emilia Romagna;Pesca marittima e Acquicoltura;2017;14406880.00
Emilia Romagna;Pesca marittima e Acquicoltura;2018;15580100.00
Emilia Romagna;Pesca marittima e Acquicoltura;2019;25178490.00
Emilia Romagna;Pesca marittima e Acquicoltura;2020;26728800.00
Emilia Romagna;Pesca marittima e Acquicoltura;2021;19854180.00
Emilia Romagna;Turismo;2000;78221990.00
Emilia Romagna;Turismo;2001;58920220.00
Emilia Romagna;Turismo;2002;62036080.00
Emilia Romagna;Turismo;2003;83561810.00
Emilia Romagna;Turismo;2004;101171580.00
Emilia Romagna;Turismo;2005;99900430.00
Emilia Romagna;Turismo;2006;92485730.00
Emilia Romagna;Turismo;2007;88927640.00
Emilia Romagna;Turismo;2008;109734460.00
Emilia Romagna;Turismo;2009;96335580.00
Emilia Romagna;Turismo;2010;102265960.00
Emilia Romagna;Turismo;2011;90768430.00
Emilia Romagna;Turismo;2012;76675270.00
Emilia Romagna;Turismo;2013;82670850.00
Emilia Romagna;Turismo;2014;85118650.00
Emilia Romagna;Turismo;2015;68636380.00
Emilia Romagna;Turismo;2016;83629420.00
Emilia Romagna;Turismo;2017;84025790.00
Emilia Romagna;Turismo;2018;112541300.00
Emilia Romagna;Turismo;2019;124691210.00
Emilia Romagna;Turismo;2020;385360820.00
Emilia Romagna;Turismo;2021;663661000.00
Emilia Romagna;Commercio;2000;185766910.00
Emilia Romagna;Commercio;2001;298556410.00
Emilia Romagna;Commercio;2002;323801140.00
Emilia Romagna;Commercio;2003;276533570.00
Emilia Romagna;Commercio;2004;368448830.00
Emilia Romagna;Commercio;2005;356255290.00
Emilia Romagna;Commercio;2006;447567640.00
Emilia Romagna;Commercio;2007;439229380.00
Emilia Romagna;Commercio;2008;541375780.00
Emilia Romagna;Commercio;2009;447477110.00
Emilia Romagna;Commercio;2010;445298780.00
Emilia Romagna;Commercio;2011;449246890.00
Emilia Romagna;Commercio;2012;402980530.00
Emilia Romagna;Commercio;2013;409052700.00
Emilia Romagna;Commercio;2014;387870920.00
Emilia Romagna;Commercio;2015;422947720.00
Emilia Romagna;Commercio;2016;362849880.00
Emilia Romagna;Commercio;2017;414934640.00
Emilia Romagna;Commercio;2018;493421310.00
Emilia Romagna;Commercio;2019;536189850.00
Emilia Romagna;Commercio;2020;671103570.00
Emilia Romagna;Commercio;2021;814193720.00
Emilia Romagna;Industria e Artigianato;2000;1070816060.00
Emilia Romagna;Industria e Artigianato;2001;1532288170.00
Emilia Romagna;Industria e Artigianato;2002;1483385050.00
Emilia Romagna;Industria e Artigianato;2003;1085472120.00
Emilia Romagna;Industria e Artigianato;2004;852246420.00
Emilia Romagna;Industria e Artigianato;2005;701119190.00
Emilia Romagna;Industria e Artigianato;2006;769727500.00
Emilia Romagna;Industria e Artigianato;2007;1166168380.00
Emilia Romagna;Industria e Artigianato;2008;984831470.00
Emilia Romagna;Industria e Artigianato;2009;747378870.00
Emilia Romagna;Industria e Artigianato;2010;778075470.00
Emilia Romagna;Industria e Artigianato;2011;748358320.00
Emilia Romagna;Industria e Artigianato;2012;1182883630.00
Emilia Romagna;Industria e Artigianato;2013;1125925680.00
Emilia Romagna;Industria e Artigianato;2014;1077337000.00
Emilia Romagna;Industria e Artigianato;2015;3262876320.00
Emilia Romagna;Industria e Artigianato;2016;3087828390.00
Emilia Romagna;Industria e Artigianato;2017;3216848170.00
Emilia Romagna;Industria e Artigianato;2018;2698445440.00
Emilia Romagna;Industria e Artigianato;2019;2335174590.00
Emilia Romagna;Industria e Artigianato;2020;2011814510.00
Emilia Romagna;Industria e Artigianato;2021;2780246640.00
Emilia Romagna;Energia;2000;3601929290.00
Emilia Romagna;Energia;2001;4665611110.00
Emilia Romagna;Energia;2002;4697392700.00
Emilia Romagna;Energia;2003;5066176770.00
Emilia Romagna;Energia;2004;5718639910.00
Emilia Romagna;Energia;2005;5763864020.00
Emilia Romagna;Energia;2006;6000383310.00
Emilia Romagna;Energia;2007;7174744990.00
Emilia Romagna;Energia;2008;7852474440.00
Emilia Romagna;Energia;2009;7198865800.00
Emilia Romagna;Energia;2010;7433923490.00
Emilia Romagna;Energia;2011;7916223320.00
Emilia Romagna;Energia;2012;8111847030.00
Emilia Romagna;Energia;2013;7526035620.00
Emilia Romagna;Energia;2014;7407269580.00
Emilia Romagna;Energia;2015;6952544110.00
Emilia Romagna;Energia;2016;6640615170.00
Emilia Romagna;Energia;2017;7292761820.00
Emilia Romagna;Energia;2018;7476755100.00
Emilia Romagna;Energia;2019;7993279190.00
Emilia Romagna;Energia;2020;6535385120.00
Emilia Romagna;Energia;2021;8427575720.00
Emilia Romagna;Altre opere pubbliche;2000;42312970.00
Emilia Romagna;Altre opere pubbliche;2001;52373110.00
Emilia Romagna;Altre opere pubbliche;2002;91190620.00
Emilia Romagna;Altre opere pubbliche;2003;92196540.00
Emilia Romagna;Altre opere pubbliche;2004;72093350.00
Emilia Romagna;Altre opere pubbliche;2005;68357650.00
Emilia Romagna;Altre opere pubbliche;2006;50657750.00
Emilia Romagna;Altre opere pubbliche;2007;45139600.00
Emilia Romagna;Altre opere pubbliche;2008;30608290.00
Emilia Romagna;Altre opere pubbliche;2009;29997640.00
Emilia Romagna;Altre opere pubbliche;2010;21334740.00
Emilia Romagna;Altre opere pubbliche;2011;23278910.00
Emilia Romagna;Altre opere pubbliche;2012;16423270.00
Emilia Romagna;Altre opere pubbliche;2013;10553730.00
Emilia Romagna;Altre opere pubbliche;2014;14212360.00
Emilia Romagna;Altre opere pubbliche;2015;517240.00
Emilia Romagna;Altre opere pubbliche;2016;318950.00
Emilia Romagna;Altre opere pubbliche;2017;289430.00
Emilia Romagna;Altre opere pubbliche;2018;297090.00
Emilia Romagna;Altre opere pubbliche;2019;14000.00
Emilia Romagna;Altre opere pubbliche;2020;0.00
Emilia Romagna;Altre opere pubbliche;2021;0.00
Emilia Romagna;Altre in campo economico;2000;1284222680.00
Emilia Romagna;Altre in campo economico;2001;1329271710.00
Emilia Romagna;Altre in campo economico;2002;1537120550.00
Emilia Romagna;Altre in campo economico;2003;1321306520.00
Emilia Romagna;Altre in campo economico;2004;1639508110.00
Emilia Romagna;Altre in campo economico;2005;1117653060.00
Emilia Romagna;Altre in campo economico;2006;1950930410.00
Emilia Romagna;Altre in campo economico;2007;1118707040.00
Emilia Romagna;Altre in campo economico;2008;1299794030.00
Emilia Romagna;Altre in campo economico;2009;1193493590.00
Emilia Romagna;Altre in campo economico;2010;1359131750.00
Emilia Romagna;Altre in campo economico;2011;1568903010.00
Emilia Romagna;Altre in campo economico;2012;2157461370.00
Emilia Romagna;Altre in campo economico;2013;2494433470.00
Emilia Romagna;Altre in campo economico;2014;2491472700.00
Emilia Romagna;Altre in campo economico;2015;1308637560.00
Emilia Romagna;Altre in campo economico;2016;1293129290.00
Emilia Romagna;Altre in campo economico;2017;2092567980.00
Emilia Romagna;Altre in campo economico;2018;1577399380.00
Emilia Romagna;Altre in campo economico;2019;2584001720.00
Emilia Romagna;Altre in campo economico;2020;1934309160.00
Emilia Romagna;Altre in campo economico;2021;1635750150.00
Emilia Romagna;Oneri non ripartibili;2000;3022596510.00
Emilia Romagna;Oneri non ripartibili;2001;3548792940.00
Emilia Romagna;Oneri non ripartibili;2002;4227982580.00
Emilia Romagna;Oneri non ripartibili;2003;3253067310.00
Emilia Romagna;Oneri non ripartibili;2004;1930561480.00
Emilia Romagna;Oneri non ripartibili;2005;2667038600.00
Emilia Romagna;Oneri non ripartibili;2006;2245305730.00
Emilia Romagna;Oneri non ripartibili;2007;2661579580.00
Emilia Romagna;Oneri non ripartibili;2008;4228691210.00
Emilia Romagna;Oneri non ripartibili;2009;3014298280.00
Emilia Romagna;Oneri non ripartibili;2010;2167893730.00
Emilia Romagna;Oneri non ripartibili;2011;2590722390.00
Emilia Romagna;Oneri non ripartibili;2012;2857892360.00
Emilia Romagna;Oneri non ripartibili;2013;3371854690.00
Emilia Romagna;Oneri non ripartibili;2014;4476119280.00
Emilia Romagna;Oneri non ripartibili;2015;3773397130.00
Emilia Romagna;Oneri non ripartibili;2016;3642044640.00
Emilia Romagna;Oneri non ripartibili;2017;3535883860.00
Emilia Romagna;Oneri non ripartibili;2018;3778848300.00
Emilia Romagna;Oneri non ripartibili;2019;3829117380.00
Emilia Romagna;Oneri non ripartibili;2020;3863337050.00
Emilia Romagna;Oneri non ripartibili;2021;3675684070.00
Toscana;Amministrazione Generale;2000;3509940010.00
Toscana;Amministrazione Generale;2001;4207066100.00
Toscana;Amministrazione Generale;2002;3862491730.00
Toscana;Amministrazione Generale;2003;4961349640.00
Toscana;Amministrazione Generale;2004;5423228560.00
Toscana;Amministrazione Generale;2005;5320240470.00
Toscana;Amministrazione Generale;2006;5295180380.00
Toscana;Amministrazione Generale;2007;5750939130.00
Toscana;Amministrazione Generale;2008;5635642960.00
Toscana;Amministrazione Generale;2009;6173225680.00
Toscana;Amministrazione Generale;2010;5303913260.00
Toscana;Amministrazione Generale;2011;4681806680.00
Toscana;Amministrazione Generale;2012;4375314340.00
Toscana;Amministrazione Generale;2013;5076789170.00
Toscana;Amministrazione Generale;2014;4931975400.00
Toscana;Amministrazione Generale;2015;5496890520.00
Toscana;Amministrazione Generale;2016;5365853880.00
Toscana;Amministrazione Generale;2017;5481635780.00
Toscana;Amministrazione Generale;2018;5604076240.00
Toscana;Amministrazione Generale;2019;5793252390.00
Toscana;Amministrazione Generale;2020;5999264020.00
Toscana;Amministrazione Generale;2021;6148388800.00
Toscana;Difesa;2000;595118990.00
Toscana;Difesa;2001;644687600.00
Toscana;Difesa;2002;819978740.00
Toscana;Difesa;2003;909726180.00
Toscana;Difesa;2004;909062150.00
Toscana;Difesa;2005;899244700.00
Toscana;Difesa;2006;877199400.00
Toscana;Difesa;2007;1097896840.00
Toscana;Difesa;2008;954815540.00
Toscana;Difesa;2009;1004170510.00
Toscana;Difesa;2010;779751550.00
Toscana;Difesa;2011;902159320.00
Toscana;Difesa;2012;856752080.00
Toscana;Difesa;2013;830561710.00
Toscana;Difesa;2014;735278100.00
Toscana;Difesa;2015;841207840.00
Toscana;Difesa;2016;782735930.00
Toscana;Difesa;2017;810818910.00
Toscana;Difesa;2018;872156210.00
Toscana;Difesa;2019;900169020.00
Toscana;Difesa;2020;948287830.00
Toscana;Difesa;2021;935864290.00
Toscana;Sicurezza pubblica;2000;707842320.00
Toscana;Sicurezza pubblica;2001;744509350.00
Toscana;Sicurezza pubblica;2002;601575930.00
Toscana;Sicurezza pubblica;2003;717665350.00
Toscana;Sicurezza pubblica;2004;776977680.00
Toscana;Sicurezza pubblica;2005;839440800.00
Toscana;Sicurezza pubblica;2006;837222270.00
Toscana;Sicurezza pubblica;2007;788709370.00
Toscana;Sicurezza pubblica;2008;681818850.00
Toscana;Sicurezza pubblica;2009;801437670.00
Toscana;Sicurezza pubblica;2010;905199280.00
Toscana;Sicurezza pubblica;2011;1015285860.00
Toscana;Sicurezza pubblica;2012;944549870.00
Toscana;Sicurezza pubblica;2013;947969500.00
Toscana;Sicurezza pubblica;2014;924970540.00
Toscana;Sicurezza pubblica;2015;904350500.00
Toscana;Sicurezza pubblica;2016;935348370.00
Toscana;Sicurezza pubblica;2017;948674480.00
Toscana;Sicurezza pubblica;2018;994251150.00
Toscana;Sicurezza pubblica;2019;1019897150.00
Toscana;Sicurezza pubblica;2020;1078956950.00
Toscana;Sicurezza pubblica;2021;1101045030.00
Toscana;Giustizia;2000;272951300.00
Toscana;Giustizia;2001;279880510.00
Toscana;Giustizia;2002;279002640.00
Toscana;Giustizia;2003;329325790.00
Toscana;Giustizia;2004;344250100.00
Toscana;Giustizia;2005;360479940.00
Toscana;Giustizia;2006;354155960.00
Toscana;Giustizia;2007;309839020.00
Toscana;Giustizia;2008;339653460.00
Toscana;Giustizia;2009;346073540.00
Toscana;Giustizia;2010;341143910.00
Toscana;Giustizia;2011;353388380.00
Toscana;Giustizia;2012;334237430.00
Toscana;Giustizia;2013;342555030.00
Toscana;Giustizia;2014;324909900.00
Toscana;Giustizia;2015;327046470.00
Toscana;Giustizia;2016;330568950.00
Toscana;Giustizia;2017;327337250.00
Toscana;Giustizia;2018;329122220.00
Toscana;Giustizia;2019;345802840.00
Toscana;Giustizia;2020;354144870.00
Toscana;Giustizia;2021;355300450.00
Toscana;Istruzione;2000;2398530660.00
Toscana;Istruzione;2001;2645591210.00
Toscana;Istruzione;2002;2552378710.00
Toscana;Istruzione;2003;2778320090.00
Toscana;Istruzione;2004;2766085630.00
Toscana;Istruzione;2005;2724619840.00
Toscana;Istruzione;2006;2999393730.00
Toscana;Istruzione;2007;2928589150.00
Toscana;Istruzione;2008;3144757660.00
Toscana;Istruzione;2009;3122059500.00
Toscana;Istruzione;2010;3016688700.00
Toscana;Istruzione;2011;2860102050.00
Toscana;Istruzione;2012;2826464400.00
Toscana;Istruzione;2013;2797874450.00
Toscana;Istruzione;2014;2779574940.00
Toscana;Istruzione;2015;2740404730.00
Toscana;Istruzione;2016;2866560960.00
Toscana;Istruzione;2017;2965312080.00
Toscana;Istruzione;2018;3072537790.00
Toscana;Istruzione;2019;3133665800.00
Toscana;Istruzione;2020;3168108490.00
Toscana;Istruzione;2021;3404298060.00
Toscana;Formazione;2000;58107290.00
Toscana;Formazione;2001;89723440.00
Toscana;Formazione;2002;74599750.00
Toscana;Formazione;2003;69030190.00
Toscana;Formazione;2004;66575480.00
Toscana;Formazione;2005;68728700.00
Toscana;Formazione;2006;74034540.00
Toscana;Formazione;2007;83106210.00
Toscana;Formazione;2008;78610980.00
Toscana;Formazione;2009;70930160.00
Toscana;Formazione;2010;77616940.00
Toscana;Formazione;2011;81021690.00
Toscana;Formazione;2012;73612110.00
Toscana;Formazione;2013;72444730.00
Toscana;Formazione;2014;63779960.00
Toscana;Formazione;2015;63991690.00
Toscana;Formazione;2016;56900860.00
Toscana;Formazione;2017;35330450.00
Toscana;Formazione;2018;47506450.00
Toscana;Formazione;2019;25073970.00
Toscana;Formazione;2020;46030980.00
Toscana;Formazione;2021;63879470.00
Toscana;Ricerca e Sviluppo;2000;293556000.00
Toscana;Ricerca e Sviluppo;2001;534728810.00
Toscana;Ricerca e Sviluppo;2002;534409050.00
Toscana;Ricerca e Sviluppo;2003;627787030.00
Toscana;Ricerca e Sviluppo;2004;606501440.00
Toscana;Ricerca e Sviluppo;2005;651578540.00
Toscana;Ricerca e Sviluppo;2006;662114310.00
Toscana;Ricerca e Sviluppo;2007;707024000.00
Toscana;Ricerca e Sviluppo;2008;615341570.00
Toscana;Ricerca e Sviluppo;2009;624151290.00
Toscana;Ricerca e Sviluppo;2010;594495200.00
Toscana;Ricerca e Sviluppo;2011;572101080.00
Toscana;Ricerca e Sviluppo;2012;549951790.00
Toscana;Ricerca e Sviluppo;2013;523580410.00
Toscana;Ricerca e Sviluppo;2014;539237630.00
Toscana;Ricerca e Sviluppo;2015;485698650.00
Toscana;Ricerca e Sviluppo;2016;524930470.00
Toscana;Ricerca e Sviluppo;2017;561674960.00
Toscana;Ricerca e Sviluppo;2018;679962420.00
Toscana;Ricerca e Sviluppo;2019;766439410.00
Toscana;Ricerca e Sviluppo;2020;707181720.00
Toscana;Ricerca e Sviluppo;2021;597463270.00
Toscana;Cultura e servizi ricreativi;2000;1302701530.00
Toscana;Cultura e servizi ricreativi;2001;784270060.00
Toscana;Cultura e servizi ricreativi;2002;1042855650.00
Toscana;Cultura e servizi ricreativi;2003;886184280.00
Toscana;Cultura e servizi ricreativi;2004;1251796910.00
Toscana;Cultura e servizi ricreativi;2005;1078914940.00
Toscana;Cultura e servizi ricreativi;2006;837342550.00
Toscana;Cultura e servizi ricreativi;2007;881181670.00
Toscana;Cultura e servizi ricreativi;2008;750743760.00
Toscana;Cultura e servizi ricreativi;2009;761143970.00
Toscana;Cultura e servizi ricreativi;2010;697725090.00
Toscana;Cultura e servizi ricreativi;2011;690919100.00
Toscana;Cultura e servizi ricreativi;2012;658366590.00
Toscana;Cultura e servizi ricreativi;2013;717267220.00
Toscana;Cultura e servizi ricreativi;2014;693115820.00
Toscana;Cultura e servizi ricreativi;2015;645558570.00
Toscana;Cultura e servizi ricreativi;2016;610008890.00
Toscana;Cultura e servizi ricreativi;2017;637788240.00
Toscana;Cultura e servizi ricreativi;2018;676712560.00
Toscana;Cultura e servizi ricreativi;2019;672408670.00
Toscana;Cultura e servizi ricreativi;2020;689106350.00
Toscana;Cultura e servizi ricreativi;2021;777820150.00
Toscana;Edilizia abitativa e urbanistica;2000;415591470.00
Toscana;Edilizia abitativa e urbanistica;2001;434746920.00
Toscana;Edilizia abitativa e urbanistica;2002;486383570.00
Toscana;Edilizia abitativa e urbanistica;2003;400597550.00
Toscana;Edilizia abitativa e urbanistica;2004;412331200.00
Toscana;Edilizia abitativa e urbanistica;2005;389282980.00
Toscana;Edilizia abitativa e urbanistica;2006;333839480.00
Toscana;Edilizia abitativa e urbanistica;2007;329539310.00
Toscana;Edilizia abitativa e urbanistica;2008;349918370.00
Toscana;Edilizia abitativa e urbanistica;2009;359126440.00
Toscana;Edilizia abitativa e urbanistica;2010;346899510.00
Toscana;Edilizia abitativa e urbanistica;2011;337970740.00
Toscana;Edilizia abitativa e urbanistica;2012;299077950.00
Toscana;Edilizia abitativa e urbanistica;2013;324897080.00
Toscana;Edilizia abitativa e urbanistica;2014;279954960.00
Toscana;Edilizia abitativa e urbanistica;2015;242750780.00
Toscana;Edilizia abitativa e urbanistica;2016;230028390.00
Toscana;Edilizia abitativa e urbanistica;2017;246372000.00
Toscana;Edilizia abitativa e urbanistica;2018;222782920.00
Toscana;Edilizia abitativa e urbanistica;2019;237918690.00
Toscana;Edilizia abitativa e urbanistica;2020;248837360.00
Toscana;Edilizia abitativa e urbanistica;2021;266727790.00
Toscana;Sanità;2000;4510681710.00
Toscana;Sanità;2001;5009262380.00
Toscana;Sanità;2002;5053024520.00
Toscana;Sanità;2003;5065621220.00
Toscana;Sanità;2004;5629193430.00
Toscana;Sanità;2005;5537430860.00
Toscana;Sanità;2006;6451884540.00
Toscana;Sanità;2007;6417281310.00
Toscana;Sanità;2008;6541137260.00
Toscana;Sanità;2009;6614808970.00
Toscana;Sanità;2010;6873015780.00
Toscana;Sanità;2011;6708835770.00
Toscana;Sanità;2012;6419528280.00
Toscana;Sanità;2013;6573768580.00
Toscana;Sanità;2014;6457722180.00
Toscana;Sanità;2015;6356267220.00
Toscana;Sanità;2016;6246986560.00
Toscana;Sanità;2017;6598880190.00
Toscana;Sanità;2018;7001690420.00
Toscana;Sanità;2019;7262996410.00
Toscana;Sanità;2020;7443453130.00
Toscana;Sanità;2021;8018080590.00
Toscana;Interventi in campo sociale;2000;2118447300.00
Toscana;Interventi in campo sociale;2001;2401442600.00
